School Code,Score,Zip Code,School Name
6008130,42.165,95540,Norman G. Ambrosini Elementary
124164,59.38357143,95540,Redwood Preparatory Charter
6005425,24.148,95543,Mountain Elementary
6007967,7.289090909,95546,Hoopa Valley Elementary
6007983,10.415,95546,Jack Norton Elementary
1234004,21.06,95546,Hoopa Valley High
6007942,54.24214286,95547,Hydesville Elementary
6005417,20.19,95548,Margaret Keating Elementary
6008015,23.81,95549,Kneeland Elementary
6008023,15.03333333,95551,Loleta Elementary
129114,30.33166667,95553,Miranda Junior High
1237007,36.425,95553,South Fork Junior - Senior High
6008080,22.725,95555,Orick Elementary
6007975,27.115,95556,Orleans Elementary
1230135,36.123125,95558,Mattole Valley Charter (#159)
6008049,47.83,95558,Mattole Elementary
6008213,37.072,95560,Redway Elementary
6008114,20.02625,95562,Eagle Prairie Elementary
6008122,22.69375,95562,Monument Middle
6008106,25.525,95564,Peninsula Union Elementary
6008155,38.13357143,95565,Stanwood A. Murphy Elementary
6005458,31.49571429,95567,Smith River Elementary
6050819,5,95568,Junction Elementary
6008247,46.95714286,95570,Trinidad Union
6008221,26.73166667,95571,Agnes J. Johnson  Elementary
6007991,17.63,95573,Trinity Valley Elementary
6025118,25.16,95585,Leggett Valley Elementary
6008239,20.92833333,95589,Whitethorn Elementary
6111074,45.24,95589,Whale Gulch Elementary
3130135,40.32,95602,Maidu High Independent Study
3131687,4,95603,Confluence Continuation High
6031058,20.6525,95603,Rock Creek Elementary
6112700,31.3625,95603,Auburn Elementary
126664,32.71875,95603,Alta Vista Community Charter
6109680,38.12,95603,Skyridge Elementary
6031033,41.6,95603,Ev Cain 21St Century Stem Charter
126904,55.56866667,95603,Placer County Pathways Charter
3135704,57.745,95603,Placer High
6031009,65.55428571,95603,Bowman Charter
116996,20.85357143,95605,Riverbank Elementary
6056352,22.33,95605,Elkhorn Village Elementary
3430691,14.17125,95608,Options For Youth-San Juan
6034920,14.45928571,95608,Starr King K-8
133975,15.79,95608,Atkinson Academy Charter
6034839,17.75,95608,Charles Peck Elementary
6034383,17.78625,95608,Cameron Ranch Elementary
3467447,19.96,95608,San Juan Unified District Level Program
6034466,25.5325,95608,Coyle Avenue Elementary
6034631,26.00875,95608,Thomas Kelly Elementary
6034391,31.48875,95608,Carmichael Elementary
6034375,35.445,95608,John Barrett Middle
3430717,37.75375,95608,Visions In Education
112169,42.90357143,95608,California Montessori Project-San Juan Campus
6034896,48.34,95608,Albert Schweitzer Elementary
6034730,49.517,95608,Mission Avenue Open Elementary
6034425,62.22,95608,Winston Churchill Middle
6034508,63.998,95608,Mary Deterding Elementary
6034482,66.734,95608,Del Dayo Elementary
6034656,19.645,95610,Kingswood K-8
3438504,21.255,95610,San Juan High
6034714,22.5775,95610,Mariposa Avenue Elementary
6034912,27.98375,95610,Skycrest Elementary
6097810,40.05785714,95610,Woodside K-8
112078,36.62166667,95612,Clarksburg Middle
5731708,41.67,95612,Delta High
114660,45.815,95612,Delta Elementary Charter
6005623,37.681,95614,Northside Elementary
6033641,31.724,95615,Bates Elementary
5732219,26.57,95616,King (Martin Luther) High (Continuation)
6118905,46.485,95616,Marguerite Montgomery Elementary
119578,61.2325,95616,Da Vinci Charter Academy
6056246,61.256,95616,Birch Lane Elementary
6056295,63.962,95616,Cesar Chavez Elementary
6110894,64.688,95616,Patwin Elementary
6060396,70.00333333,95616,Oliver Wendell Holmes Junior High
111401,70.114,95616,Fred T. Korematsu Elementary At Mace Ranch
6066245,70.44833333,95616,Ralph Waldo Emerson Junior High
6056261,74.647,95616,North Davis Elementary
5730098,75.1325,95616,Davis School For Independent Study
5732201,75.665,95616,Davis Senior High
6056279,78.217,95616,Pioneer Elementary
6056303,80.459,95616,Robert E. Willett Elementary
106674,61.805,95618,Frances Ellen Watkins Harper Junior High
934554,10,95619,Independence Continuation
6120240,27.782,95620,Gretchen Higgins Elementary
6051049,33.206,95620,Anderson (Linford L.) Elementary
6110282,39.372,95620,Tremont Elementary
6051023,42.08,95620,C. A. Jacobs Intermediate
4832259,42.105,95620,Dixon High
122267,48.12,95620,Dixon Montessori Charter
6034946,19.605,95621,Sylvan Middle
6034573,22.195,95621,Grand Oaks Elementary
3430048,23.275,95621,Mesa Verde High
6034367,24.01,95621,Arlington Heights Elementary
6034680,32.25357143,95621,Lichen K-8
6034433,33.56875,95621,Carriage Drive Elementary
6068670,57.6725,95621,Cambridge Heights Elementary
930214,36.67,95623,Eduhsd Virtual Academy At Shenandoah
123521,41.43833333,95623,Charter Alternative Program (Cap)
930164,58.2,95623,Union Mine High
3467314,1.79,95624,Elk Grove Unified District Level Program
111732,38.16928571,95624,California Montessori Project - Elk Grove Campus
105916,43.28,95624,Monterey Trail High
3432572,45.46,95624,Elk Grove High
105924,46.45833333,95624,"Edward Harris, Jr. Middle"
6098743,47.324,95624,Florence Markofer Elementary
6101844,52.253,95624,Ellen Feickert Elementary
6061808,52.745,95624,Joseph Kerr Middle
6109516,55.278,95624,Arthur C. Butler Elementary
6033047,58.149,95624,Elk Grove Elementary
6033088,58.363,95624,James A. Mckee Elementary
6033096,58.712,95624,Pleasant Grove Elementary
6118046,59.608,95624,Raymond Case Elementary
101790,63.449,95624,Edna Batey Elementary
105932,63.913,95624,Roy Herburger Elementary
108746,69.31166667,95624,Katherine L. Albiani Middle
108753,72.27,95624,Pleasant Grove High
127860,8.335,95626,Alpha Charter
6033120,18.045,95626,Alpha Technology Middle
6033138,26.2425,95626,Elverta Elementary
6056311,20.06625,95627,Esparto Elementary
129726,24.0275,95627,Esparto Middle
5732904,38.32,95627,Esparto High
3430097,3.7,95628,La Entrada Continuation High
3430386,18.23,95628,El Sereno Alternative Education
6034755,29.688,95628,Northridge Elementary
6034870,35.90125,95628,Will Rogers Middle
3432051,36.67,95628,Del Campo High
6034672,50.805,95628,Earl Legette Elementary
6034516,51.754,95628,Harry Dewey Fundamental Elementary
3430493,56.415,95628,Bella Vista High
6034797,61.05714286,95628,Orangevale Open K-8
3430709,20.665,95630,Folsom Lake High
6033146,56.45,95630,Blanche Sprentz Elementary
6118012,65.97125,95630,Sutter Middle
6107965,68.8075,95630,Oak Chan Elementary
6106892,70.187,95630,Carl H. Sundahl Elementary
6059182,71.36875,95630,Folsom Middle
113571,72.255,95630,Vista Del Lago High
6115638,72.98875,95630,Gold Ridge Elementary
3433216,74.36,95630,Folsom High
6112916,75.0175,95630,Natoma Station Elementary
6109755,76.20625,95630,Folsom Hills Elementary
6033252,76.66875,95630,Theodore Judah Elementary
6118574,77.54375,95630,Empire Oaks Elementary
100404,85.2425,95630,Sandra J. Gallardo Elementary
113621,87.47125,95630,Russell Ranch Elementary
6031116,41.575,95631,Foresthill Divide
102293,57.145,95631,Foresthill High
3433471,26.76,95632,Galt High
6033310,27.276,95632,Valley Oaks Elementary
100040,40.07666667,95632,Robert L. Mccaffrey Middle
6114185,45.183,95632,Marengo Ranch Elementary
107946,46.36,95632,Lake Canyon Elementary
119131,47.36,95632,Liberty Ranch High
119420,50.776,95632,Vernon E. Greer Elementary
6110654,61.557,95632,River Oaks Elementary
930073,33.41875,95633,Golden Sierra Junior Senior High
6005490,21.023,95634,Georgetown Elementary
121566,45.11333333,95634,American River Charter
6032890,43.91428571,95638,Arcohe Elementary
6002810,34.75,95640,Ione Elementary
6033666,60.66,95641,Isleton Elementary
330068,7.828,95642,Amador County Special Education
6107395,26.7225,95642,Ione Junior High
6107387,34.81,95642,Jackson Junior High
334755,37.785,95642,Argonaut High
6002844,40.039,95642,Pine Grove Elementary Stem Magnet
6002828,50.23625,95642,Jackson Elementary
121749,40.121,95645,Science & Technology Academy At Knights Landing
3130036,19.81,95648,Phoenix High (Continuation)
122507,30.214375,95648,Partnerships For Student-Centered Learning
3130168,33.168125,95648,Horizon Charter
135871,41.605,95648,John Adams Academy - Lincoln
6108351,45.16125,95648,Glen Edwards Middle
6117493,47.2375,95648,First Street
6085252,49.605,95648,Carlin C. Coppin Elementary
3134657,51.96,95648,Lincoln High
6098610,52.515,95648,Creekside Oaks Elementary
108514,55.52625,95648,Foskett Ranch Elementary
113068,60.18,95648,Lincoln Crossing Elementary
111385,63.71,95648,Twelve Bridges Middle
106443,70.35875,95648,Twelve Bridges Elementary
6031132,62.90428571,95650,Loomis Elementary
6117824,67.33857143,95650,H. Clarke Powers Elementary
3132453,67.465,95650,Del Oro High
117150,70.80071429,95650,Loomis Basin Charter
6031140,71.42285714,95650,Placer Elementary
6031124,73.57357143,95650,Franklin Elementary
108837,14.94166667,95652,Community Collaborative Charter
101766,48.04214286,95652,Community Outreach Academy
106302,8.33,95655,Sacramento County Ed Special Education
106757,43.93833333,95655,Folsom Cordova K-8 Community Charter
6033203,62.015,95655,Mather Heights Elementary
6031157,47.17214286,95658,Newcastle Elementary
6031165,60.32071429,95658,Ophir Elementary
121608,62.29285714,95658,Harvest Ridge Cooperative Charter
109827,65.55785714,95658,Newcastle Charter
109793,24.925625,95659,South Sutter Charter
5132758,46.795,95659,East Nicolaus High
6053292,53.70142857,95659,Marcum-Illinois Union Elementary
3430261,2,95660,Pacific Career And Technology High
6033500,13.265,95660,Frederick Joyce Elementary
6033559,18.47142857,95660,Oakdale Elementary
6033617,24.09428571,95660,Village Elementary
6033476,27.094,95660,Warren A. Allison Elementary
6033518,29.245,95660,Hillsdale Elementary
6033526,30.44285714,95660,Kohler Elementary
3434370,30.77,95660,Highlands High
6033609,31.546,95660,Sierra View Elementary
6033542,32.381,95660,Madison Elementary
101832,40.66,95660,Futures High
108795,45.334375,95660,Creative Connections Arts Academy
6106108,49.98375,95661,George Sargeant Elementary
6031231,54.4775,95661,Crestmont Elementary
6031249,56,95661,Warren T. Eich Middle
6113971,59.43,95661,Maidu Elementary
3135308,61.59,95661,Oakmont High
3130242,69.365,95661,Stoneridge Elementary
6116230,70.055,95661,Excelsior Elementary
6113443,73.66333333,95661,Olympus Junior High
6105928,30.19,95662,Ottomon Way Elementary
3431111,36.5,95662,Casa Roble Fundamental High
132399,40.94416667,95662,Golden Valley Orchard
6034821,47.1225,95662,Louis Pasteur Fundamental Middle
114983,48.535,95662,Golden Valley River
6034409,49.62,95662,Andrew Carnegie Middle
6034771,50.5975,95662,Oakview Community Elementary
6034953,51.726,95662,Twin Lakes Elementary
6103816,56.4175,95662,Trajan Elementary
6034847,59.95,95662,Pershing Elementary
6034581,69.656,95662,Green Oaks Fundamental Elementary
6031173,63.18857143,95663,Penryn Elementary
6002851,26.563,95666,Pioneer Magnet School For The Visual And Performin
6069470,8,95667,Special Education
115089,32.345,95667,Sky Mountain Charter
6005656,37.5975,95667,Louisiana Schnell Elementary
6106678,38.1,95667,Indian Creek Elementary
930123,40.63375,95667,Charter Community School Home Study Academy
6005615,41.553,95667,Herbert C. Green Middle
6109698,45.0475,95667,Pleasant Valley Middle
6005516,45.44416667,95667,Gold Trail
6005508,46.80625,95667,Gold Oak Elementary
932756,49.79,95667,El Dorado High
6005649,54.01625,95667,Edwin Markham Middle
6110167,55.795,95667,Sutters Mill
6005664,58.1375,95667,Sierra Elementary
6053326,57.57357143,95668,Pleasant Grove
129692,26.84666667,95669,Shenandoah Valley
6002869,44.144,95669,Plymouth Elementary
3434792,13.79,95670,Kinney High (Continuation)
6033179,20.38,95670,Cordova Meadows Elementary
6059190,27.1425,95670,Mills Middle
6033278,30.093,95670,White Rock Elementary
6033229,30.1625,95670,Rancho Cordova Elementary
3431533,31.45,95670,Cordova High
6033286,33.26875,95670,Williamson Elementary
6033187,34.31,95670,Cordova Villa Elementary
3430501,34.9,95670,Walnutwood High (Independent Study)
6059208,35.51625,95670,W. E. Mitchell Middle
6033211,36.14125,95670,Peter J. Shields Elementary
6033153,44.959,95670,Cordova Gardens Elementary
111278,47.57,95670,Navigator Elementary
6111363,65.80142857,95670,Gold River Discovery Center K-8
129676,74.91875,95670,Riverview Stem Elementary
6098693,60.8375,95672,Green Valley Elementary
101519,62.21375,95672,Pleasant Grove Middle
6005714,73.2975,95672,Rescue Elementary
6059257,28.055,95673,Rio Linda Preparatory Academy
108415,29.079375,95673,Heritage Peak Charter
6033575,31.52714286,95673,Orchard Elementary
6033633,34.182,95673,Westside Elementary
3436979,44.565,95673,Rio Linda High
6112643,48.13666667,95673,Westside Preparatory Charter
6033484,51.94666667,95673,Dry Creek Elementary
6053243,33.94285714,95674,Browns Elementary
6053433,47.81071429,95676,Robbins Elementary
6100903,60.00666667,95677,Spring View Middle
6110647,60.153,95677,Antelope Creek Elementary
6031207,62.843,95677,Parker Whitney Elementary
6031215,67.972,95677,Rocklin Elementary
6118533,68.214,95677,Sierra Elementary
114371,71.844,95677,Rocklin Academy At Meyers Street
3130309,9.46,95678,Adelante High (Continuation)
6031280,31.27125,95678,Bradford Woodbridge Fundamental Elementary
6031223,32.36375,95678,George Cirby Elementary
3130119,32.715,95678,Independence High (Alternative)
6031256,45.54375,95678,William Kaseberg Elementary
6111967,46.66875,95678,George A. Buljan Middle
121418,46.676875,95678,John Adams Academy
6109482,48.67125,95678,Ferris Spanger Elementary
3136504,55.075,95678,Roseville High
6111959,60.69625,95678,Vencil Brown Elementary
102798,63.04,95678,Thomas Jefferson Elementary
6116099,65.00125,95678,Catheryn Gates Elementary
6031363,25.0725,95681,Sheridan
6096614,54.24125,95682,Camerado Springs Middle
6107361,56.89875,95682,Blue Oak Elementary
6005466,56.98125,95682,Buckeye Elementary
111724,59.60785714,95682,California Montessori Project-Shingle Springs Camp
936302,65.54,95682,Ponderosa High
6103857,71.214,95682,Miller's Hill
6005581,100,95682,Latrobe Elementary
6033013,70.025,95683,Cosumnes River Elementary
6005524,15,95684,Indian Diggings Elementary
6112569,37.045,95684,Mountain Creek Middle
6005631,39.07333333,95684,Pioneer Elementary
330019,6.25,95685,Independence High (Continuation)
6002877,42.678,95685,Sutter Creek Elementary
330050,45.45,95685,North Star Independent Study
330753,46.035,95685,Amador High
6042428,33.84642857,95686,New Hope Elementary
135095,25.90375,95687,Ernest Kimme Charter Academy For Independent Learn
6051320,31.997,95687,Eugene Padan Elementary
6051338,37.517,95687,Fairmont Charter Elementary
6106363,39.38666667,95687,Vaca Pena Middle
6109094,40.984,95687,Jean Callison Elementary
133553,42.48357143,95687,Sierra Vista K-8
6103154,43.385,95687,Cambridge Elementary
4830089,45.21,95687,Will C. Wood High
6111652,48.412,95687,Foxboro Elementary
4830113,54.095,95687,Elise P. Buckingham Charter Magnet High
6110241,58.294,95687,Cooper Elementary
4833869,22.45,95688,Country High
6051296,32.445,95688,Edwin Markham Elementary
6051346,41.687,95688,Hemlock Elementary
6051288,45.594,95688,Alamo Elementary
6060180,46.15333333,95688,Willis Jepson Middle
6109672,49.992,95688,Browns Valley Elementary
4837803,52.455,95688,Vacaville High
6097950,63.725,95688,Orchard Elementary
129494,66.44214286,95688,Kairos Public School Vacaville Academy
6033708,43.151,95690,Walnut Grove Elementary
5739552,4.26,95691,Yolo High
6056394,18.34,95691,Westfield Village Elementary
6056402,23.25285714,95691,Westmore Oaks Elementary
5735154,35.89,95691,River City High
132464,42.52428571,95691,Empowering Possibilities International Charter
114710,44.14571429,95691,Stonegate Elementary
131706,49.145,95691,River Charter Schools Lighthouse Charter
6115463,50.11571429,95691,Southport Elementary
124875,60.07642857,95691,Sacramento Valley Charter
6120745,63.69214286,95691,Bridgeway Island Elementary
5838305,37.18,95692,Wheatland Union High
6056816,42.68083333,95692,Bear River
6056840,43.935,95692,Wheatland Elementary
6033039,61.592,95693,C. W. Dillard Elementary
6095368,23.6125,95694,Winters Middle
6056410,37.1525,95694,Winters Elementary
5738505,41.7,95694,Winters High
113787,5.44,95695,Cesar Chavez Community
6077275,10.71,95695,Yolo County Special Education
6056469,20.925,95695,Dingle Elementary
6056485,24.783,95695,Gibson Elementary
6056444,28.58,95695,Beamer Elementary
6056519,30.175,95695,Lee Middle
5772710,30.555,95695,Woodland Joint Unified District Level Program
6066252,30.818,95695,Rhoda Maxwell Elementary
6066260,31.907,95695,T. L. Whitehead Elementary
6056477,31.931,95695,Freeman Elementary
5738802,32.295,95695,Woodland Senior High
6107163,33.769,95695,Woodland Prairie Elementary
6071278,33.97333333,95695,Douglass Middle
6056527,42.487,95695,Plainfield Elementary
6096671,62.368,95695,Zamora Elementary
5738810,5.88,95697,Cache Creek High (Continuation)
6031017,52.376,95701,Alta-Dutch Flat Elementary
123125,42.00583333,95709,Camino Polytechnic
6005482,54.17214286,95709,Camino Elementary
119214,23.705,95713,Core Placer Charter
6031066,37.95785714,95713,Colfax Elementary
